"state_abb","state_name","year","median","lower","upper","sd"
"CA","California",1978,-0.682986115,-0.911660966,-0.465613846,0.133665779
"CA","California",1979,-0.721735735,-0.952021315,-0.493424973,0.140136682
"CA","California",1980,-0.6833893,-0.894269919,-0.466496358,0.131720763
"CA","California",1981,-0.670381385,-0.86364627,-0.459047876,0.126326684
"CA","California",1982,-0.64416988,-0.857996804,-0.432271618,0.128560411
"CA","California",1983,-0.616026005,-0.814179756,-0.406246141,0.12376312
"CA","California",1984,-0.87165343,-1.086941755,-0.654994741,0.131756036
"CA","California",1985,-0.85442538,-1.063077195,-0.642243814,0.128440469
"CA","California",1986,-0.953184025,-1.155758645,-0.733210448,0.127601462
"CA","California",1987,-0.98078322,-1.16580897,-0.787379554,0.117564137
"CA","California",1988,-1.02443495,-1.21533677,-0.827508575,0.116644322
"CA","California",1989,-1.07985725,-1.263395825,-0.882725043,0.113097985
"CA","California",1990,-1.12973685,-1.31456682,-0.929312125,0.117350167
"CA","California",1991,-1.20171335,-1.38739136,-1.0074268,0.117617579
"CA","California",1992,-1.2975114,-1.482171835,-1.1082077,0.113859857
"CA","California",1993,-1.32143775,-1.50081788,-1.135013375,0.111037308
"CA","California",1994,-1.3645193,-1.539994745,-1.17651038,0.113073261
"CA","California",1995,-1.35474135,-1.52160276,-1.169194255,0.107252136
"CA","California",1996,-1.38621555,-1.547626205,-1.212663125,0.105981795
"CA","California",1997,-1.3717073,-1.53671911,-1.2014719,0.100450724
"CA","California",1998,-1.3992528,-1.563358235,-1.23678773,0.098138557
"CA","California",1999,-1.57113625,-1.73243729,-1.414342175,0.095054853
"CA","California",2000,-1.56751715,-1.71552134,-1.41488019,0.092211271
"CA","California",2001,-1.58569615,-1.736608985,-1.4201458,0.097212687
"CA","California",2002,-1.66398655,-1.814877055,-1.509089695,0.092595013
"CA","California",2003,-1.8213925,-1.9753503,-1.66632299,0.094353384
"CA","California",2004,-1.8994138,-2.06919661,-1.73559002,0.100227363
"CA","California",2005,-1.96657165,-2.11693916,-1.82152985,0.09293434
"CA","California",2006,-1.96029795,-2.119758075,-1.810207965,0.094359725
"CA","California",2007,-1.9863002,-2.14166727,-1.83123109,0.094003802
"CA","California",2008,-1.9853524,-2.14379377,-1.82385166,0.100180746
"CA","California",2009,-1.9908032,-2.14984391,-1.82876459,0.097077076
"CA","California",2010,-2.0208724,-2.19140427,-1.86265239,0.099326213
"CA","California",2011,-2.075662,-2.242292105,-1.913465265,0.099593174
"CA","California",2012,-2.11226775,-2.284787055,-1.9420695,0.104540914
"CA","California",2013,-2.15394655,-2.335092845,-1.979075765,0.106738102
"CA","California",2014,-2.34685975,-2.527717425,-2.17184866,0.110774206
"CA","California",2015,-2.4057991,-2.584469965,-2.219985745,0.112367405
"CA","California",2016,-2.529283,-2.733771425,-2.337247695,0.117718882
"CA","California",2017,-2.83167915,-3.06888761,-2.60671484,0.138919593
"CA","California",2018,-2.8234728,-3.05576795,-2.61274576,0.135240106
"CA","California",2019,-2.8695334,-3.114979565,-2.648300675,0.144045487
"CA","California",2020,-3.17048925,-3.470757645,-2.89883615,0.175193284
"CA","California",2021,-3.06879555,-3.36405446,-2.810723095,0.169560494
"CA","California",2022,-3.25897295,-3.577911105,-2.95853719,0.188605913
"CA","California",2023,-3.304324,-3.61346675,-3.001433815,0.1896227
"CA","California",2024,-3.35238075,-3.66631649,-3.042355955,0.190218595
"CO","Colorado",1937,0.6489832,0.373785382,0.951823,0.174024877
"CO","Colorado",1938,0.75135716,0.476418599,1.036724255,0.16890694
"CO","Colorado",1939,0.712260915,0.455649971,1.000397405,0.16252312
"CO","Colorado",1940,0.76929526,0.508450022,1.045203175,0.165134922
"CO","Colorado",1941,0.6053409,0.367239998,0.875810663,0.155583356
"CO","Colorado",1942,0.653459975,0.399946448,0.94181108,0.164375956
"CO","Colorado",1943,0.53375823,0.290958485,0.787644621,0.153092088
"CO","Colorado",1944,0.557616245,0.318436739,0.803796765,0.146450751
"CO","Colorado",1945,0.543042095,0.320575964,0.77990623,0.141116017
"CO","Colorado",1946,0.56706894,0.343661815,0.800232671,0.136284521
"CO","Colorado",1947,0.592571295,0.374497063,0.828002181,0.137114414
"CO","Colorado",1948,0.58108756,0.369685374,0.805926417,0.134267362
"CO","Colorado",1949,0.58273757,0.369421901,0.824495107,0.138275469
"CO","Colorado",1950,0.619759505,0.389553893,0.853921074,0.138421888
"CO","Colorado",1951,0.635794765,0.415483495,0.876594078,0.139914089
"CO","Colorado",1952,0.638917555,0.404511536,0.875700086,0.140819921
"CO","Colorado",1953,0.620036375,0.398900763,0.847393333,0.14008116
"CO","Colorado",1954,0.64793501,0.420485756,0.884156741,0.140216925
"CO","Colorado",1955,0.55952205,0.334192795,0.778975295,0.135175151
"CO","Colorado",1956,0.554986705,0.338474938,0.791106755,0.136158693
"CO","Colorado",1957,0.376894705,0.155756953,0.59408225,0.131122623
"CO","Colorado",1958,0.354369965,0.132734995,0.579196608,0.135775877
"CO","Colorado",1959,0.103233695,-0.093902996,0.304980649,0.124227856
"CO","Colorado",1960,0.12399382,-0.095098421,0.335282412,0.129681071
"CO","Colorado",1961,0.11060776,-0.095093909,0.298664678,0.12496761
"CO","Colorado",1962,0.15222517,-0.0577336,0.354945836,0.125225751
"CO","Colorado",1963,0.176595835,-0.019576116,0.363999611,0.117363085
"CO","Colorado",1964,0.189048615,-0.005652801,0.3791436,0.117270334
"CO","Colorado",1965,0.24618016,0.017397405,0.463576869,0.140484492
"CO","Colorado",1966,0.245660685,0.029775992,0.471889388,0.135122626
"CO","Colorado",1967,0.237085205,0.010651416,0.463652779,0.136693542
"CO","Colorado",1968,0.239599315,0.014894983,0.468420837,0.137002707
"CO","Colorado",1969,0.18558432,-0.05858748,0.419758433,0.144976074
"CO","Colorado",1970,0.155995915,-0.073696291,0.398444297,0.144227228
"CO","Colorado",1971,0.18922135,-0.037534836,0.418969031,0.141301873
"CO","Colorado",1972,0.014137037,-0.203465599,0.225870134,0.131088281
"CO","Colorado",1973,-0.176331325,-0.389537726,0.050197432,0.134205566
"CO","Colorado",1974,-0.201501115,-0.448594786,0.047834628,0.150190263
"CO","Colorado",1975,-0.29682389,-0.530826339,-0.063641166,0.140296198
"CO","Colorado",1976,-0.24411741,-0.46752751,-0.025260228,0.135871978
"CO","Colorado",1977,-0.34918339,-0.575930162,-0.115656114,0.140788049
"CO","Colorado",1978,-0.36826269,-0.602317593,-0.122435861,0.14330124
"CO","Colorado",1979,-0.37459473,-0.590432962,-0.159917137,0.134976151
"CO","Colorado",1980,-0.442735625,-0.651222661,-0.221512431,0.131422854
"CO","Colorado",1981,-0.42710445,-0.647401877,-0.21317433,0.133211647
"CO","Colorado",1982,-0.428781855,-0.643164874,-0.199631721,0.136349549
"CO","Colorado",1983,-0.50757529,-0.723920481,-0.297948372,0.131484167
"CO","Colorado",1984,-0.619820295,-0.85134511,-0.394530034,0.139645969
"CO","Colorado",1985,-0.568640455,-0.788097708,-0.349800406,0.133687387
"CO","Colorado",1986,-0.56087765,-0.789489521,-0.345989044,0.134339241
"CO","Colorado",1987,-0.61135893,-0.837942691,-0.382444739,0.14054483
"CO","Colorado",1988,-0.703353225,-0.925404272,-0.480845115,0.132949152
"CO","Colorado",1989,-0.63669296,-0.853909601,-0.430199888,0.130422897
"CO","Colorado",1990,-0.7515681,-0.966253235,-0.537853575,0.130469339
"CO","Colorado",1991,-0.718493405,-0.943669494,-0.493957772,0.133984882
"CO","Colorado",1992,-0.75309331,-0.956813563,-0.53089113,0.130556148
"CO","Colorado",1993,-0.74912957,-0.970905442,-0.539747439,0.129130829
"CO","Colorado",1994,-0.777196875,-0.997824485,-0.564188341,0.131507347
"CO","Colorado",1995,-0.76201708,-0.977157628,-0.547915341,0.130582393
"CO","Colorado",1996,-0.764864195,-0.969404221,-0.561045655,0.122664851
"CO","Colorado",1997,-0.805146015,-1.000138885,-0.602735311,0.121675967
"CO","Colorado",1998,-0.755271745,-0.94841886,-0.56274431,0.117697157
"CO","Colorado",1999,-0.78386088,-0.975317931,-0.591931173,0.116899863
"CO","Colorado",2000,-0.786581925,-0.97926132,-0.598267891,0.115121542
"CO","Colorado",2001,-0.842295515,-1.021718695,-0.656680692,0.111352547
"CO","Colorado",2002,-0.788310705,-0.989422424,-0.58928234,0.122351597
"CO","Colorado",2003,-0.80587201,-0.999948733,-0.598391739,0.122197377
"CO","Colorado",2004,-0.86679324,-1.05608796,-0.662171457,0.120186589
"CO","Colorado",2005,-0.934967435,-1.12163814,-0.731393847,0.118262394
"CO","Colorado",2006,-0.992266995,-1.173409305,-0.79680309,0.114049964
"CO","Colorado",2007,-1.08921795,-1.266436555,-0.901125755,0.111243371
"CO","Colorado",2008,-1.21571335,-1.41700543,-1.011607535,0.124100771
"CO","Colorado",2009,-1.229397,-1.418699375,-1.03321991,0.117280969
"CO","Colorado",2010,-1.3344804,-1.52537026,-1.14726154,0.116741932
"CO","Colorado",2011,-1.42563715,-1.59415201,-1.244164715,0.107122955
"CO","Colorado",2012,-1.46868355,-1.64062673,-1.26642155,0.111531803
"CO","Colorado",2013,-1.5426676,-1.70609441,-1.352492115,0.108985978
"CO","Colorado",2014,-1.59168615,-1.75797365,-1.41809923,0.103211566
"CO","Colorado",2015,-1.5807434,-1.74836086,-1.39757695,0.108181833
"CO","Colorado",2016,-1.59033855,-1.76160306,-1.4081732,0.106936899
"CO","Colorado",2017,-1.65555225,-1.821164625,-1.4816003,0.103329059
"CO","Colorado",2018,-1.70250795,-1.860835555,-1.53618792,0.097558781
"CO","Colorado",2019,-1.834245,-1.99843576,-1.665845925,0.099559248
"CO","Colorado",2020,-1.88034355,-2.061141825,-1.698603725,0.111068525
"CO","Colorado",2021,-1.9919625,-2.1819912,-1.79744847,0.118006793
"CO","Colorado",2022,-2.06739725,-2.26840262,-1.86178669,0.123122248
"CO","Colorado",2023,-2.22199545,-2.417907455,-2.03104677,0.120772528
"CO","Colorado",2024,-2.4263811,-2.653693675,-2.192755075,0.138713099
"CT","Connecticut",1937,1.03706105,0.701190556,1.36679436,0.198285769
"CT","Connecticut",1938,1.06495715,0.742807554,1.38009039,0.196992088
"CT","Connecticut",1939,0.81447393,0.502843246,1.15175311,0.195876223
"CT","Connecticut",1940,0.808130725,0.523484118,1.13185672,0.181518174
"CT","Connecticut",1941,0.79185889,0.494143844,1.11525307,0.193961955
"CT","Connecticut",1942,0.885366035,0.591728318,1.17257769,0.179891577
"CT","Connecticut",1943,0.831976245,0.52987385,1.16041605,0.188772392
"CT","Connecticut",1944,0.84487827,0.564083226,1.139415445,0.173745922
"CT","Connecticut",1945,0.78326406,0.524899147,1.065854095,0.163757677
"CT","Connecticut",1946,0.702979205,0.463100206,0.960194386,0.155385408
"CT","Connecticut",1947,0.50048283,0.293737426,0.722164824,0.132607856
"CT","Connecticut",1948,0.53564635,0.306265359,0.77688752,0.14388004
"CT","Connecticut",1949,0.25996074,0.052441869,0.468627971,0.12856613
"CT","Connecticut",1950,0.25761518,0.060841654,0.455155926,0.122479355
"CT","Connecticut",1951,0.178858365,-0.05218617,0.393974219,0.134680591
"CT","Connecticut",1952,0.254423865,0.034986495,0.459575148,0.129527442
"CT","Connecticut",1953,0.051658588,-0.199171043,0.282937983,0.14631056
"CT","Connecticut",1954,0.058784561,-0.176191834,0.290552332,0.13949936
"CT","Connecticut",1955,-0.023260186,-0.277836791,0.223437396,0.151678848
"CT","Connecticut",1956,0.036352858,-0.185573771,0.254649472,0.134073508
"CT","Connecticut",1957,0.025710815,-0.228985427,0.256203736,0.150629719
"CT","Connecticut",1958,0.021595802,-0.2260081,0.246296217,0.14179363
"CT","Connecticut",1959,-0.145019025,-0.378501094,0.078421499,0.141342618
"CT","Connecticut",1960,-0.048388828,-0.26569481,0.165374108,0.132399721
"CT","Connecticut",1961,-0.18121739,-0.412027838,0.046807529,0.139747525
"CT","Connecticut",1962,-0.054489259,-0.272791252,0.162152287,0.13418498
"CT","Connecticut",1963,0.05149498,-0.170489302,0.253713471,0.128188271
"CT","Connecticut",1964,0.034667385,-0.190113037,0.237650622,0.128914454
"CT","Connecticut",1965,0.103008615,-0.128872893,0.328963583,0.137145886
"CT","Connecticut",1966,0.088564645,-0.142986411,0.323904421,0.139587105
"CT","Connecticut",1967,0.02202814,-0.200779768,0.23669959,0.136114749
"CT","Connecticut",1968,0.002627514,-0.213101194,0.225156226,0.131635543
"CT","Connecticut",1969,0.026873929,-0.211232712,0.264078961,0.145011032
"CT","Connecticut",1970,0.008341117,-0.21743821,0.242177144,0.139985854
"CT","Connecticut",1971,-0.1393748,-0.358884656,0.072752873,0.130790736
"CT","Connecticut",1972,-0.168754395,-0.388367411,0.068111271,0.134427752
"CT","Connecticut",1973,-0.395923165,-0.622324974,-0.165302865,0.13896257
"CT","Connecticut",1974,-0.38842619,-0.609306289,-0.149310252,0.140844784
"CT","Connecticut",1975,-0.53459004,-0.762205872,-0.310363286,0.139385759
"CT","Connecticut",1976,-0.532635885,-0.738253783,-0.312285599,0.130715931
"CT","Connecticut",1977,-0.56142678,-0.768213009,-0.345992007,0.128448567
"CT","Connecticut",1978,-0.545282355,-0.766106412,-0.321649951,0.132173421
"CT","Connecticut",1979,-0.59825301,-0.81663369,-0.37997501,0.129742073
"CT","Connecticut",1980,-0.62341934,-0.822477594,-0.408174472,0.127259366
"CT","Connecticut",1981,-0.6075231,-0.806669254,-0.395360534,0.126763675
"CT","Connecticut",1982,-0.754776825,-0.957417444,-0.552023026,0.122604957
"CT","Connecticut",1983,-0.675004035,-0.87169113,-0.466266005,0.122736382
"CT","Connecticut",1984,-0.775904565,-0.982386235,-0.569911077,0.123245503
"CT","Connecticut",1985,-0.784350215,-0.982103319,-0.578924215,0.121277209
"CT","Connecticut",1986,-0.89168026,-1.10446839,-0.686552339,0.126510216
"CT","Connecticut",1987,-0.91632912,-1.125448415,-0.71887486,0.121873642
"CT","Connecticut",1988,-0.91814773,-1.1143198,-0.719298105,0.120438074
"CT","Connecticut",1989,-1.0525855,-1.227973715,-0.857795794,0.111155868
"CT","Connecticut",1990,-1.09898255,-1.293654415,-0.914336508,0.114535216
"CT","Connecticut",1991,-1.2007419,-1.406808315,-0.999065267,0.126164997
"CT","Connecticut",1992,-1.1937259,-1.389663545,-0.977340425,0.123694721
"CT","Connecticut",1993,-1.3059133,-1.48299905,-1.121279395,0.110533144
"CT","Connecticut",1994,-1.34067275,-1.520380155,-1.161541015,0.108461535
"CT","Connecticut",1995,-1.3308282,-1.5076439,-1.13827831,0.112692661
"CT","Connecticut",1996,-1.33609815,-1.507370775,-1.150913705,0.108120512
"CT","Connecticut",1997,-1.3227503,-1.489037885,-1.146582255,0.102050409
"CT","Connecticut",1998,-1.41223335,-1.57590839,-1.254357465,0.098448265
"CT","Connecticut",1999,-1.53512765,-1.69081725,-1.3732758,0.093005386
"CT","Connecticut",2000,-1.5347761,-1.670875795,-1.38208139,0.087276785
"CT","Connecticut",2001,-1.54786955,-1.6945619,-1.399218545,0.090160939
"CT","Connecticut",2002,-1.551912,-1.69166695,-1.40845431,0.087133107
"CT","Connecticut",2003,-1.61263845,-1.74579043,-1.46947657,0.085310361
"CT","Connecticut",2004,-1.71014935,-1.859603905,-1.559348095,0.090385476
"CT","Connecticut",2005,-1.7671746,-1.90785099,-1.620717895,0.087469663
"CT","Connecticut",2006,-1.78585525,-1.924256115,-1.644928115,0.08549589
"CT","Connecticut",2007,-1.7782426,-1.91977974,-1.63683491,0.087251358
"CT","Connecticut",2008,-1.83145605,-1.97870143,-1.686881325,0.088707744
"CT","Connecticut",2009,-1.8566824,-1.99918511,-1.71150484,0.087275772
"CT","Connecticut",2010,-1.87263935,-2.02529892,-1.72982045,0.089353064
"CT","Connecticut",2011,-2.13743085,-2.31005277,-1.96484456,0.104760716
"CT","Connecticut",2012,-2.2061686,-2.38576346,-2.03912473,0.105676835
"CT","Connecticut",2013,-2.255929,-2.42561373,-2.0671084,0.110800739
"CT","Connecticut",2014,-2.26553775,-2.446400145,-2.085687595,0.110957254
"CT","Connecticut",2015,-2.2912423,-2.474170755,-2.09756289,0.114239726
"CT","Connecticut",2016,-2.35582935,-2.541328035,-2.15860043,0.116820234
"CT","Connecticut",2017,-2.4003739,-2.577380545,-2.20257921,0.113697059
"CT","Connecticut",2018,-2.4592649,-2.634859735,-2.270405185,0.113714374
"CT","Connecticut",2019,-2.53128365,-2.73007053,-2.34687462,0.117484901
"CT","Connecticut",2020,-2.63020005,-2.846575925,-2.418318685,0.131925595
"CT","Connecticut",2021,-2.75742455,-2.99861049,-2.52985766,0.141560744
"CT","Connecticut",2022,-2.87877545,-3.142877845,-2.616828375,0.163153263
"CT","Connecticut",2023,-3.0121078,-3.31350556,-2.73286161,0.177725111
"CT","Connecticut",2024,-2.8418197,-3.108503815,-2.60224799,0.153939309
"DC",NA,1937,0.71257325,0.33495317,1.072373305,0.225778888
"DC",NA,1938,0.620199435,0.252022756,0.96129918,0.218256256
"DC",NA,1939,0.598567335,0.286679053,0.929027914,0.20029273
"DC",NA,1940,0.668397635,0.355454482,0.989249143,0.190656551
"DC",NA,1941,0.652162945,0.309163647,0.996043169,0.210593125
"DC",NA,1942,0.729937345,0.40124951,1.085921175,0.212715029
"DC",NA,1943,0.71620576,0.400791732,1.065578095,0.202146247
"DC",NA,1944,0.5850214,0.287988042,0.902548551,0.190024828
"DC",NA,1945,0.56752031,0.292695267,0.884303453,0.179946818
"DC",NA,1946,0.602366355,0.317366789,0.892524885,0.1788373
"DC",NA,1947,0.702787795,0.420141438,1.013183775,0.178427938
"DC",NA,1948,0.683592435,0.410037334,0.981362672,0.171248485
"DC",NA,1949,0.69145309,0.403917705,1.014706165,0.18376832
"DC",NA,1950,0.760739035,0.472046188,1.058433635,0.180752555
"DC",NA,1951,0.67691186,0.389423641,0.982205517,0.182522987
"DC",NA,1952,0.669564595,0.392870821,0.9620038,0.17169861
"DC",NA,1953,0.617929295,0.323024196,0.934184083,0.188809986
"DC",NA,1954,0.556925795,0.273316016,0.845183285,0.173671572
"DC",NA,1955,0.511974435,0.211772912,0.811739612,0.18541396
"DC",NA,1956,0.521318005,0.248938563,0.826237966,0.17799758
"DC",NA,1957,0.471750675,0.183935024,0.790420821,0.180764751
"DC",NA,1958,0.435979975,0.157962278,0.721557916,0.171157451
"DC",NA,1959,0.41576723,0.128679537,0.730052395,0.179043207
"DC",NA,1960,0.42057032,0.145132648,0.704222032,0.17231699
"DC",NA,1961,0.444154965,0.159603578,0.746709934,0.181055515
"DC",NA,1962,0.411335785,0.140149757,0.705034796,0.172060432
"DC",NA,1963,0.405929165,0.138522109,0.697671977,0.170804033
"DC",NA,1964,0.39845474,0.116656591,0.682315364,0.170040397
"DC",NA,1965,0.179037875,-0.12149939,0.5013267,0.189014434
"DC",NA,1966,0.2792304,-0.014964142,0.577945539,0.179110935
"DC",NA,1967,0.12170794,-0.144809745,0.403952643,0.167370263
"DC",NA,1968,0.064731581,-0.230935614,0.346643776,0.177240902
"DC",NA,1969,0.005242612,-0.27364871,0.2965446,0.17595691
"DC",NA,1970,-0.047683791,-0.316575426,0.241059276,0.170537218
"DC",NA,1971,-0.081127227,-0.368738193,0.207612168,0.171935474
"DC",NA,1972,-0.071603011,-0.356582006,0.23324906,0.174964401
"DC",NA,1973,-0.15388047,-0.439301384,0.139387645,0.177498092
"DC",NA,1974,-0.251358875,-0.534830753,0.031189325,0.173879044
"DC",NA,1975,-0.203188825,-0.512408178,0.108339523,0.191104123
"DC",NA,1976,-0.28284933,-0.570090878,-0.005011283,0.170774433
"DC",NA,1977,-0.845339905,-1.14708432,-0.55003456,0.180668957
"DC",NA,1978,-0.833661805,-1.10403516,-0.555735584,0.166696821
"DC",NA,1979,-0.89074246,-1.1556414,-0.616658675,0.163746645
"DC",NA,1980,-0.89489232,-1.168021655,-0.615222213,0.163710044
"DC",NA,1981,-0.865253075,-1.14468248,-0.562569484,0.171729458
"DC",NA,1982,-1.07782725,-1.33614054,-0.782777737,0.166980346
"DC",NA,1983,-1.08313505,-1.31453085,-0.817242568,0.152521746
"DC",NA,1984,-1.0832107,-1.34018492,-0.818347244,0.159558214
"DC",NA,1985,-1.08728545,-1.335282415,-0.798843085,0.163124929
"DC",NA,1986,-1.13457965,-1.38388452,-0.861116695,0.160963436
"DC",NA,1987,-1.23168295,-1.45454754,-0.983173383,0.142349848
"DC",NA,1988,-1.2355121,-1.456259925,-0.993483592,0.139577972
"DC",NA,1989,-1.1581364,-1.37040435,-0.913973292,0.14071479
"DC",NA,1990,-1.2366144,-1.441843495,-1.01675385,0.130411525
"DC",NA,1991,-1.32908235,-1.52654752,-1.11547207,0.126779867
"DC",NA,1992,-1.32946005,-1.5300938,-1.11486902,0.125987461
"DC",NA,1993,-1.36227375,-1.54638459,-1.163950865,0.116564847
"DC",NA,1994,-1.44550275,-1.62264539,-1.254173825,0.111110933
"DC",NA,1995,-1.4443779,-1.62425141,-1.26202399,0.108944211
"DC",NA,1996,-1.4140509,-1.58161549,-1.21616751,0.109803791
